"city","sex","edu","married","age","worktime","ind","size","occ","status","fulltime","union","train","paytype","income","regular"
1,1,1,1,57,8,"C",3,7,1,1,1,2,4,250,1
1,1,1,1,57,10,"F",2,9,3,1,1,2,2,180,2
1,1,1,1,56,24,"F",1,9,3,2,1,2,2,60,2
1,1,1,2,57,36,"E",3,7,1,1,1,2,2,170,1
1,1,1,2,57,36,"F",2,9,3,1,1,2,2,150,2
1,1,1,2,57,43,"C",4,8,1,1,1,2,4,270,1
1,1,1,2,56,45,"I",1,4,1,1,1,2,4,360,1
1,1,1,2,57,50,"C",1,8,1,1,1,2,4,190,1
1,1,1,3,56,48,"C",2,7,1,1,1,1,4,200,1
1,1,1,4,57,45,"F",2,9,3,1,1,2,2,180,2
1,1,2,1,57,32,"Q",3,9,1,1,1,1,2,80,2
1,1,2,2,56,32,"F",2,7,3,1,1,1,2,200,2
1,1,2,2,57,32,"F",4,9,3,1,1,2,2,180,2
1,1,2,2,57,40,"C",1,8,1,1,1,2,4,260,1
1,1,2,2,56,40,"G",1,5,1,1,1,2,4,250,1
1,1,2,2,57,40,"N",3,6,2,1,1,2,2,310,1
1,1,2,2,57,45,"A",1,6,1,1,1,2,4,200,1
1,1,2,2,57,54,"F",4,7,2,1,1,2,6,300,1
1,1,2,2,57,58,"C",5,3,1,1,1,1,5,300,1
1,1,2,2,56,16,"F",1,7,3,2,1,2,2,160,2
1,1,2,2,57,28,"F",3,7,3,1,1,2,2,150,2
1,1,2,4,57,24,"C",5,8,1,1,1,1,1,200,1
1,1,2,4,57,24,"F",1,9,3,1,1,2,2,110,2
1,1,2,4,57,32,"C",4,9,1,1,1,2,4,230,1
1,1,2,4,57,50,"F",3,7,3,1,1,1,2,250,2
1,1,2,4,57,59,"I",3,4,1,1,1,2,4,320,1
1,1,2,2,56,32,"F",2,7,3,1,1,2,2,180,2
1,1,2,4,56,68,"N",1,9,2,1,1,2,4,157,2
1,1,2,4,57,22,"G",2,9,3,1,1,2,2,100,1
1,1,3,1,57,32,"C",6,8,1,1,4,1,4,380,1
1,1,3,2,57,32,"C",6,7,1,1,4,1,4,780,1
1,1,3,2,57,32,"C",6,8,1,1,1,1,4,217,1
1,1,3,2,57,32,"G",3,3,2,1,2,1,4,190,2
1,1,3,2,56,32,"J",5,3,1,1,2,1,4,450,1
1,1,3,2,57,32,"K",1,5,2,1,1,1,4,400,1
1,1,3,2,56,32,"O",6,1,1,1,2,1,4,600,1
1,1,3,2,57,32,"O",6,3,1,1,4,1,4,530,1
1,1,3,2,57,32,"P",4,3,1,1,3,1,4,420,1
1,1,3,2,57,32,"S",5,7,1,1,4,1,4,472,1
1,1,3,2,56,35,"J",3,7,1,1,3,1,4,370,1
1,1,3,2,57,37,"C",4,8,1,1,1,1,4,250,1
1,1,3,2,56,37,"G",4,8,1,1,1,2,4,240,1
1,1,3,2,57,40,"C",1,8,1,1,1,2,4,200,1
1,1,3,2,57,40,"C",2,8,1,1,1,2,4,250,1
1,1,3,2,56,40,"C",5,8,1,1,1,1,4,300,1
1,1,3,2,57,40,"C",6,8,1,1,4,1,4,850,1
1,1,3,2,56,40,"F",2,9,3,1,1,2,2,200,2
1,1,3,2,57,40,"F",3,7,3,1,1,2,2,200,2
1,1,3,2,57,40,"F",4,9,3,1,1,2,2,180,2
1,1,3,2,57,40,"G",3,5,1,1,1,1,4,200,1
1,1,3,2,57,40,"H",5,7,1,1,2,1,5,320,1
1,1,3,2,57,40,"N",3,9,2,1,1,1,4,200,2
1,1,3,2,57,42,"H",4,8,1,1,4,1,4,287,1
1,1,3,2,57,43,"C",4,8,1,1,4,2,4,300,1
1,1,3,2,57,44,"I",4,8,1,1,2,1,4,219,2
1,1,3,2,57,45,"C",2,8,1,1,1,2,4,300,1
1,1,3,2,57,45,"E",4,8,1,1,4,2,4,280,1
1,1,3,2,57,45,"H",4,9,2,1,1,2,6,220,2
1,1,3,2,56,45,"N",1,9,2,1,1,2,4,330,1
1,1,3,2,56,47,"O",6,9,1,1,3,1,4,400,1
1,1,3,2,57,48,"F",3,2,2,1,1,2,4,400,1
1,1,3,2,56,48,"H",2,9,2,1,1,2,6,180,2
1,1,3,2,57,48,"I",2,4,1,1,1,1,4,300,1
1,1,3,2,57,48,"O",6,3,1,1,1,1,4,500,1
1,1,3,2,57,50,"I",3,4,1,1,1,1,4,270,2
1,1,3,2,57,50,"N",2,9,1,1,1,2,4,170,2
1,1,3,2,57,50,"N",3,8,1,1,1,2,4,400,1
1,1,3,2,57,52,"B",4,8,1,1,1,1,4,320,1
1,1,3,2,56,52,"C",3,8,1,1,4,2,4,360,1
1,1,3,2,57,54,"G",1,5,2,1,1,2,4,100,2
1,1,3,2,57,58,"E",5,8,1,1,4,1,4,508,1
1,1,3,2,56,60,"G",1,9,2,1,1,2,4,160,1
1,1,3,2,57,60,"I",3,9,1,1,1,2,2,230,1
1,1,3,2,56,69,"N",1,9,1,1,1,1,4,230,2
1,1,3,2,57,70,"C",4,8,1,1,1,2,4,270,1
1,1,3,2,57,72,"N",4,9,2,1,1,1,4,180,2
1,1,3,2,57,20,"F",1,7,3,1,1,2,2,150,2
1,1,3,2,56,0,"F",1,8,1,1,1,2,4,180,1
1,1,3,3,57,32,"C",3,8,1,1,1,2,5,250,1
1,1,3,4,57,42,"G",1,5,2,1,1,2,4,200,1
1,1,3,2,57,32,"C",1,8,2,1,1,2,2,110,2
1,1,3,2,57,36,"F",1,9,3,1,1,2,2,200,2
1,1,3,1,57,40,"F",2,7,3,1,1,2,2,200,2
1,1,3,1,56,48,"F",5,7,1,1,1,1,4,210,1
1,1,3,1,57,54,"H",6,8,1,1,4,1,4,381,1
1,1,3,2,56,27,"F",3,7,1,1,1,2,2,250,1
1,1,3,2,56,32,"C",4,8,1,1,1,2,4,220,1
1,1,3,2,56,32,"C",6,8,1,1,4,1,4,750,1
1,1,3,2,57,32,"F",4,7,1,1,1,1,4,285,1
1,1,3,2,56,32,"H",5,3,1,1,1,1,4,380,2
1,1,3,2,56,32,"H",6,7,1,1,4,1,4,350,2
1,1,3,2,56,32,"O",6,9,2,1,1,2,1,210,2
1,1,3,2,56,36,"H",3,8,2,1,1,2,6,300,2
1,1,3,2,56,38,"C",1,7,1,1,1,2,5,330,1
1,1,3,2,56,40,"C",2,5,1,1,1,2,4,350,1
1,1,3,2,57,40,"C",3,8,1,1,1,1,4,210,2
1,1,3,2,57,40,"C",3,8,1,1,1,2,4,200,1
1,1,3,2,56,40,"C",4,8,1,1,1,1,4,280,1
1,1,3,2,56,40,"C",5,8,1,1,1,2,4,262,1
1,1,3,2,57,40,"C",6,3,1,1,4,1,4,300,1
1,1,3,2,57,40,"C",6,8,1,1,4,1,4,800,1
1,1,3,2,57,40,"F",1,7,2,1,1,1,1,27,2
1,1,3,2,57,40,"F",2,9,3,1,1,2,2,180,2
1,1,3,2,56,40,"F",3,7,3,1,1,2,2,250,2
1,1,3,2,57,40,"F",5,9,3,1,1,2,2,250,2
1,1,3,2,57,40,"G",3,5,1,1,1,2,6,350,2
1,1,3,2,57,40,"H",5,8,1,1,4,1,4,300,1
1,1,3,2,56,41,"G",2,8,1,1,1,2,4,250,1
1,1,3,2,57,42,"F",2,1,1,1,1,2,4,500,1
1,1,3,2,57,42,"N",3,9,1,1,1,1,4,180,2
1,1,3,2,56,44,"C",2,3,1,1,1,2,5,450,1
1,1,3,2,56,45,"C",3,8,3,1,1,2,2,160,2
1,1,3,2,57,46,"C",3,8,1,1,1,2,4,320,1
1,1,3,2,57,48,"C",4,8,1,1,3,1,4,400,1
1,1,3,2,57,48,"C",6,8,1,1,4,1,4,850,1
1,1,3,2,56,52,"F",1,7,3,1,1,2,2,200,2
1,1,3,2,57,54,"C",5,8,1,1,4,1,4,500,1
1,1,3,2,56,54,"C",6,8,1,1,4,1,4,740,1
1,1,3,2,56,54,"F",3,2,1,1,1,1,4,300,1
1,1,3,2,57,54,"H",4,8,1,1,4,2,4,450,1
1,1,3,2,57,54,"H",5,8,1,1,4,1,4,315,1
1,1,3,2,56,56,"F",2,7,3,1,1,1,2,300,2
1,1,3,2,57,56,"H",5,8,1,1,4,1,6,350,1
1,1,3,2,56,58,"C",4,3,1,1,1,2,5,300,2
1,1,3,2,56,59,"F",3,7,2,1,1,2,2,350,2
1,1,3,2,56,60,"G",2,9,1,1,1,2,4,160,1
1,1,3,2,57,30,"K",3,3,1,2,2,1,4,250,2
1,1,3,2,56,0,"C",6,8,1,1,4,1,4,500,1
1,1,3,4,57,45,"F",1,7,3,1,1,1,2,300,2
1,1,3,2,57,24,"F",2,7,3,1,1,1,2,150,1
1,1,3,2,56,40,"C",2,7,1,1,1,2,5,400,1
1,1,4,2,57,40,"C",4,3,1,1,1,2,4,360,1
1,1,4,2,57,40,"C",5,3,1,1,2,1,4,800,1
1,1,4,2,57,40,"F",2,7,1,1,4,2,2,300,1
1,1,4,2,56,45,"P",2,8,1,1,1,1,4,210,1
1,1,4,4,56,42,"S",1,8,3,1,1,2,6,70,2
1,1,4,4,56,0,"C",4,3,1,1,4,2,4,250,1
1,1,4,2,57,32,"E",4,3,1,1,4,2,4,580,1
1,1,4,2,57,32,"O",3,2,1,1,2,1,4,510,1
1,1,4,1,56,40,"M",4,2,1,1,1,1,5,650,1
1,1,4,2,57,44,"E",5,8,1,1,1,1,4,600,1
1,1,4,2,56,32,"C",2,8,1,1,1,1,4,230,1
1,1,4,2,57,32,"C",6,2,1,1,4,1,4,460,1
1,1,4,2,56,32,"F",4,3,1,1,2,1,5,800,1
1,1,4,2,56,40,"C",6,8,1,1,4,1,5,830,1
1,1,4,2,56,40,"C",6,8,1,1,4,1,4,720,1
1,1,4,2,56,40,"C",6,8,1,1,3,1,4,740,1
1,1,4,2,56,40,"H",3,2,1,1,4,1,4,800,1
1,1,4,2,56,40,"O",3,4,1,1,4,1,4,463,1
1,1,4,2,56,50,"O",1,4,1,1,1,1,4,560,1
1,1,4,2,56,55,"H",6,9,1,1,4,1,5,430,1
1,1,4,2,56,65,"C",4,2,1,1,1,2,4,300,1
1,1,4,2,57,35,"K",3,5,2,2,1,1,6,80,2
1,1,4,3,57,32,"F",4,1,1,1,3,2,4,316,1
1,1,4,4,56,48,"N",4,9,1,1,1,2,4,200,2
1,1,4,2,56,40,"G",2,9,1,1,1,2,4,170,1
1,1,5,2,57,32,"A",4,3,1,1,4,1,5,650,1
1,1,5,2,56,32,"G",3,3,1,1,2,1,5,480,1
1,1,5,2,57,32,"G",4,3,1,1,1,2,5,350,1
1,1,5,2,57,32,"K",1,1,1,1,2,1,5,1000,1
1,1,5,2,57,32,"K",4,3,1,1,4,1,5,667,1
1,1,5,2,57,32,"M",1,3,1,1,1,2,4,120,1
1,1,5,2,57,32,"N",3,6,1,1,1,2,4,400,1
1,1,5,2,57,33,"P",4,3,1,1,3,1,4,550,1
1,1,5,2,57,36,"H",5,1,1,1,1,1,4,370,1
1,1,5,2,56,40,"K",2,3,1,1,3,1,4,600,1
1,1,5,2,57,40,"L",3,8,1,1,1,1,4,200,1
1,1,5,2,56,40,"S",1,2,1,1,1,1,4,202,1
1,1,5,2,56,40,"S",1,2,1,1,1,1,4,150,1
1,1,5,2,56,43,"N",4,3,1,1,1,1,5,210,2
1,1,5,2,56,48,"C",3,9,1,1,1,1,4,230,1
1,1,5,2,56,48,"G",2,5,2,1,1,2,4,250,1
1,1,5,2,56,48,"J",5,2,1,1,2,2,5,1400,1
1,1,5,2,57,54,"H",4,3,1,1,3,1,4,250,1
1,1,5,2,57,60,"O",5,4,1,1,1,1,4,600,1
1,1,5,2,56,36,"G",3,9,2,2,1,2,4,150,2
1,1,5,3,57,40,"C",1,9,2,1,1,2,4,100,1
1,1,5,2,57,40,"S",1,8,2,1,1,2,6,200,2
1,1,5,2,57,50,"H",5,8,1,1,4,2,4,280,1
1,1,5,2,56,40,"F",5,2,1,1,1,1,5,450,2
1,1,5,2,57,40,"J",6,2,1,1,3,1,4,500,1
1,1,5,4,56,32,"O",6,3,1,1,4,1,4,400,1
1,1,5,4,56,40,"P",2,2,2,1,1,2,3,100,1
1,1,5,2,57,4,"P",2,2,1,1,1,1,4,160,1
1,1,5,2,56,32,"M",3,3,1,1,1,1,4,190,1
1,1,5,2,56,40,"O",6,1,1,1,2,1,5,1150,2
1,1,5,2,56,32,"C",6,3,1,1,2,1,5,750,1
1,1,5,2,57,32,"J",5,7,1,1,2,1,5,700,1
1,1,5,2,57,32,"O",5,3,1,1,4,1,4,630,1
1,1,5,2,57,32,"O",6,2,1,1,4,1,4,500,1
1,1,5,2,57,44,"O",6,3,1,1,3,1,4,560,1
1,1,5,2,57,28,"P",5,3,1,1,4,1,4,800,1
1,1,5,2,57,32,"C",2,3,1,2,2,1,5,525,2
1,1,5,4,56,65,"P",4,2,1,1,1,2,4,240,1
1,1,5,2,56,32,"N",3,8,1,1,1,2,5,320,1
1,1,5,2,56,9,"G",5,1,1,1,2,1,5,919,2
1,1,5,2,57,24,"C",5,7,1,1,1,1,5,480,1
1,1,5,2,57,26,"M",6,2,1,1,1,1,5,500,2
1,1,5,2,57,32,"C",2,8,3,1,1,2,2,300,2
1,1,5,2,56,32,"C",3,2,1,1,1,1,4,450,1
1,1,5,2,57,32,"C",6,3,1,1,4,1,5,700,1
1,1,5,2,56,32,"J",3,2,1,1,1,1,5,455,1
1,1,5,2,56,32,"J",5,7,1,1,4,1,4,567,1
1,1,5,2,56,32,"K",3,2,1,1,4,1,4,380,1
1,1,5,2,57,32,"O",6,3,1,1,2,1,5,650,1
1,1,5,2,57,36,"S",1,7,1,1,1,1,4,380,1
1,1,5,2,57,40,"C",3,3,1,1,1,1,4,500,1
1,1,5,2,56,40,"N",2,4,1,1,1,1,4,220,2
1,1,5,2,57,41,"C",5,2,1,1,2,1,5,450,1
1,1,5,2,56,42,"C",5,8,1,1,4,2,4,350,1
1,1,5,2,57,43,"J",3,7,1,1,4,1,5,567,1
1,1,5,2,57,47,"C",3,3,1,1,1,1,4,371,1
1,1,5,2,57,48,"G",2,8,1,1,1,1,4,220,1
1,1,5,2,56,48,"G",3,5,1,1,1,2,4,350,1
1,1,5,2,56,17,"L",1,3,2,2,1,2,4,150,2
1,1,5,2,57,0,"F",6,2,1,1,2,1,5,250,1
1,1,5,4,56,40,"C",6,7,1,1,4,1,4,500,1
1,1,5,2,57,30,"N",1,3,2,2,1,1,1,110,2
1,1,5,2,57,40,"C",6,8,1,1,3,1,4,700,1
1,1,6,2,57,16,"M",6,3,1,1,2,1,5,650,1
1,1,6,2,57,22,"M",4,2,1,1,1,2,5,350,1
1,1,6,2,57,32,"O",1,2,1,1,1,1,4,500,1
1,1,6,2,57,32,"O",6,2,1,1,2,1,5,800,1
1,1,6,2,56,32,"U",6,3,1,1,3,1,4,300,1
1,1,6,2,57,36,"C",4,3,1,1,1,1,4,300,1
1,1,6,2,57,36,"O",6,2,1,1,2,1,5,600,1
1,1,6,2,57,36,"P",4,3,1,1,1,1,4,350,1
1,1,6,2,57,37,"S",5,1,1,1,2,1,5,2300,1
1,1,6,2,57,44,"O",5,4,1,1,1,1,4,500,1
1,1,6,2,56,25,"K",6,2,1,2,1,1,4,350,2
1,1,6,2,57,0,"P",4,2,1,1,4,1,4,662,1
1,1,6,2,57,40,"P",4,2,1,1,3,1,4,410,1
1,1,6,4,57,32,"P",4,1,1,1,4,1,4,650,1
1,1,6,2,57,40,"O",6,2,1,1,2,1,4,500,1
1,1,6,2,57,16,"P",4,2,1,1,3,1,4,822,1
1,1,6,2,57,32,"O",4,2,1,1,2,1,5,500,1
1,1,6,2,56,32,"O",6,3,1,1,2,1,4,430,1
1,1,6,2,56,36,"F",2,7,1,1,1,1,4,150,1
1,1,7,2,57,32,"O",6,1,1,1,1,1,5,600,1
1,1,7,2,57,40,"P",6,2,1,1,1,1,4,500,1
1,1,7,2,56,0,"P",6,2,2,2,2,1,1,248,2
1,1,7,2,57,38,"P",6,2,1,1,2,1,5,970,1
1,1,7,2,57,32,"M",2,2,1,1,1,2,5,400,1
1,1,1,2,56,40,"C",2,7,3,1,1,2,2,200,2
1,1,1,2,56,40,"F",2,7,3,1,1,2,2,240,2
1,1,1,2,56,43,"C",2,7,1,1,1,2,1,150,1
1,1,1,2,56,45,"F",3,7,1,1,1,1,4,200,1
1,1,1,2,55,20,"C",1,7,3,2,1,2,6,100,2
1,1,1,4,56,40,"N",2,8,1,1,1,2,4,200,1
1,1,1,4,56,42,"B",3,7,1,1,1,2,4,300,1
1,1,2,1,56,32,"L",3,8,1,1,1,2,4,275,2
1,1,2,1,56,54,"F",4,9,3,1,1,1,2,150,2
1,1,2,1,56,32,"F",1,7,3,1,1,2,2,150,2
1,1,2,2,55,16,"C",1,7,3,1,1,2,2,100,2
1,1,2,2,56,17,"C",5,7,1,1,1,1,4,450,1
1,1,2,2,55,24,"F",2,9,3,1,1,2,2,150,2
1,1,2,2,56,32,"C",6,8,1,1,4,1,4,450,1
1,1,2,2,55,32,"F",3,7,3,1,1,1,2,190,2
1,1,2,2,55,32,"F",4,9,3,1,1,1,2,100,2
1,1,2,2,56,32,"F",2,7,3,1,1,2,2,220,2
1,1,2,2,56,36,"C",2,8,2,1,1,2,2,200,1
1,1,2,2,55,36,"H",4,8,1,1,4,1,4,387,1
1,1,2,2,56,40,"C",4,7,1,1,1,1,1,177,1
1,1,2,2,56,40,"C",5,7,1,1,4,1,1,220,1
1,1,2,2,56,40,"F",2,7,3,1,1,2,2,185,2
1,1,2,2,55,40,"N",2,7,1,1,1,1,1,210,1
1,1,2,2,56,55,"C",4,7,1,1,1,2,5,280,1
1,1,2,2,55,56,"C",4,8,1,1,1,1,4,190,1
1,1,2,2,56,58,"C",4,8,1,1,1,2,4,230,1
1,1,2,2,56,32,"F",2,9,3,2,1,2,2,200,2
1,1,2,3,56,32,"C",1,7,1,1,1,2,4,300,2
1,1,2,4,56,40,"F",2,9,3,1,1,2,2,90,2
1,1,2,4,56,56,"C",4,8,1,1,1,2,5,285,1
1,1,2,4,56,30,"S",1,8,2,1,1,2,6,170,2
1,1,2,2,56,48,"H",3,8,1,1,4,1,4,290,1
1,1,3,1,56,40,"N",4,7,3,1,1,1,2,200,2
1,1,3,2,56,25,"F",1,7,3,1,1,2,2,350,2
1,1,3,2,55,32,"C",2,8,1,1,1,2,4,255,1
1,1,3,2,55,32,"C",3,7,1,1,1,2,4,300,1
1,1,3,2,55,32,"C",4,3,1,1,4,1,4,630,1
1,1,3,2,56,32,"C",4,3,1,1,1,1,4,150,1
1,1,3,2,56,32,"K",5,3,1,1,4,1,5,350,1
1,1,3,2,55,32,"M",3,3,1,1,1,2,4,500,1
1,1,3,2,56,36,"C",3,8,1,1,1,2,4,200,1
1,1,3,2,56,36,"C",6,8,1,1,1,1,4,700,1
1,1,3,2,55,36,"F",3,2,1,1,1,2,2,200,2
1,1,3,2,55,36,"Q",5,9,2,1,1,1,4,130,1
1,1,3,2,56,38,"C",6,8,1,1,1,1,4,310,1
1,1,3,2,55,40,"C",3,1,1,1,1,1,5,800,1
1,1,3,2,56,40,"C",6,8,1,1,4,1,4,300,1
1,1,3,2,55,40,"C",6,8,1,1,1,1,4,260,1
1,1,3,2,56,40,"F",1,9,3,1,1,2,2,300,2
1,1,3,2,56,40,"F",2,9,3,1,1,2,2,200,2
1,1,3,2,55,40,"F",4,1,1,1,1,2,5,480,1
1,1,3,2,56,40,"H",1,9,1,1,1,2,1,176,1
1,1,3,2,56,40,"H",6,9,1,1,4,1,4,350,1
1,1,3,2,55,40,"J",1,2,1,1,1,2,4,140,1
1,1,3,2,56,40,"P",4,3,1,1,3,1,5,400,1
1,1,3,2,56,42,"H",4,8,1,1,3,2,4,357,1
1,1,3,2,56,44,"C",3,3,1,1,1,2,5,390,2
1,1,3,2,55,44,"D",4,8,1,1,4,1,5,620,1
1,1,3,2,55,48,"C",4,8,1,1,1,1,4,430,1
1,1,3,2,56,48,"F",2,7,2,1,1,2,4,250,1
1,1,3,2,56,48,"F",4,8,1,1,1,1,4,370,1
1,1,3,2,55,48,"S",1,7,3,1,1,2,2,250,2
1,1,3,2,56,50,"F",2,7,3,1,1,1,2,300,2
1,1,3,2,55,52,"H",2,8,1,1,4,1,4,300,1
1,1,3,2,56,52,"H",5,8,1,1,4,1,1,246,1
1,1,3,2,56,52,"J",4,9,1,1,1,2,4,240,1
1,1,3,2,56,54,"F",2,9,2,1,1,2,2,280,1
1,1,3,2,55,20,"F",1,9,3,2,1,2,2,50,2
1,1,3,2,56,32,"F",1,7,3,2,1,2,2,50,2
1,1,3,3,55,28,"C",6,2,1,1,1,1,4,290,1
1,1,3,4,56,54,"C",6,8,1,1,4,1,4,500,1
1,1,3,4,55,40,"F",2,7,3,1,1,2,2,200,2
1,1,3,3,55,40,"C",6,7,1,1,3,1,4,320,1
1,1,3,1,56,32,"C",6,7,1,1,4,1,4,936,1
1,1,3,2,56,60,"G",2,8,2,1,1,1,4,180,1
1,1,3,2,55,15,"H",2,9,2,1,1,2,4,250,1
1,1,3,2,56,24,"F",3,7,3,1,1,2,2,120,2
1,1,3,2,55,30,"F",2,7,3,1,1,2,2,200,2
1,1,3,2,56,30,"F",2,7,3,1,1,2,2,100,2
1,1,3,2,56,32,"C",1,8,1,1,1,2,4,300,1
1,1,3,2,56,32,"C",1,8,1,1,1,1,4,280,1
1,1,3,2,55,32,"C",5,2,1,1,4,1,5,750,1
1,1,3,2,56,32,"J",5,3,1,1,2,1,5,300,1
1,1,3,2,56,32,"L",2,3,1,1,1,2,5,550,1
1,1,3,2,56,32,"N",4,4,1,1,1,1,4,250,2
1,1,3,2,55,32,"O",4,2,1,1,3,1,4,640,1
1,1,3,2,55,35,"F",3,7,3,1,1,2,2,230,2
1,1,3,2,56,36,"C",3,8,3,1,1,2,1,155,1
1,1,3,2,56,36,"C",6,7,1,1,3,1,4,718,1
1,1,3,2,56,36,"C",6,8,1,1,3,1,4,900,1
1,1,3,2,55,36,"F",2,7,2,1,1,2,2,180,1
1,1,3,2,56,36,"M",3,7,1,1,1,1,5,310,1
1,1,3,2,55,40,"C",3,8,1,1,1,1,1,258,1
1,1,3,2,55,40,"C",3,9,2,1,1,2,4,120,1
1,1,3,2,55,40,"C",5,3,1,1,4,2,5,250,1
1,1,3,2,55,40,"C",6,3,1,1,4,1,4,645,1
1,1,3,2,56,40,"E",4,9,1,1,1,1,4,250,1
1,1,3,2,55,40,"F",1,7,3,1,1,2,2,255,2
1,1,3,2,55,40,"F",3,7,3,1,1,1,2,200,1
1,1,3,2,56,40,"F",3,7,3,1,1,2,2,150,1
1,1,3,2,55,40,"F",3,8,1,1,4,1,4,250,1
1,1,3,2,55,40,"F",4,7,1,1,1,1,4,350,1
1,1,3,2,56,40,"F",5,9,3,1,1,2,2,300,2
1,1,3,2,56,40,"H",3,8,2,1,2,1,6,180,2
1,1,3,2,55,40,"H",5,8,1,1,4,1,4,540,1
1,1,3,2,55,40,"H",6,3,1,1,2,1,5,430,1
1,1,3,2,55,40,"N",1,9,1,1,1,2,4,168,2
1,1,3,2,56,40,"R",3,6,1,1,4,1,4,225,1
1,1,3,2,56,42,"H",4,8,1,1,1,1,4,250,1
1,1,3,2,56,42,"J",5,9,1,1,4,2,4,410,1
1,1,3,2,56,44,"C",3,3,1,1,1,1,4,300,1
1,1,3,2,55,45,"F",2,7,3,1,1,2,2,190,2
1,1,3,2,56,45,"F",2,7,3,1,1,1,2,300,2
1,1,3,2,56,48,"C",3,8,1,1,1,1,4,400,1
1,1,3,2,56,48,"H",4,8,1,1,4,1,6,70,1
1,1,3,2,55,48,"H",4,9,1,1,1,2,4,250,1
1,1,3,2,55,50,"C",6,8,1,1,4,1,5,800,1
1,1,3,2,56,55,"H",2,8,1,1,1,2,4,250,1
1,1,3,2,56,60,"H",5,8,1,1,1,1,4,190,1
1,1,3,2,56,60,"I",1,4,1,1,1,2,4,250,1
1,1,3,2,56,72,"H",5,8,1,1,1,2,4,200,1
1,1,3,2,55,24,"H",1,9,2,2,1,2,4,150,2
1,1,3,3,56,40,"F",2,7,1,1,1,2,2,250,1
1,1,3,4,56,38,"N",2,9,3,1,1,2,2,150,2
1,1,3,4,56,40,"H",5,3,1,1,4,1,4,230,1
1,1,3,4,56,44,"F",2,5,1,1,1,2,4,460,1
1,1,3,4,55,54,"F",1,9,3,1,1,1,2,300,2
1,1,3,4,56,56,"C",3,8,1,1,1,1,1,400,1
1,1,3,4,55,56,"F",1,8,2,1,1,2,3,230,1
1,1,3,4,55,32,"F",2,9,3,1,1,2,2,250,2
1,1,3,2,56,40,"F",3,3,1,1,1,1,4,270,1
1,1,4,1,55,60,"H",4,8,1,1,4,1,6,200,1
1,1,4,1,56,27,"F",1,9,3,2,1,2,2,100,2
1,1,4,2,56,32,"C",6,3,1,1,2,1,5,790,1
1,1,4,2,55,40,"N",4,3,1,1,1,1,4,160,2
1,1,4,2,56,40,"O",5,3,1,1,2,1,4,400,1
1,1,4,2,56,40,"O",6,3,1,1,3,1,4,600,1
1,1,4,2,56,40,"Q",5,3,1,1,1,1,5,280,1
1,1,4,2,56,45,"G",3,3,1,1,1,1,5,320,1
1,1,4,2,56,52,"O",6,4,1,1,1,1,4,650,1
1,1,4,2,56,24,"K",1,5,2,2,2,2,6,50,2
1,1,4,2,56,32,"F",2,7,1,1,1,2,4,230,1
1,1,4,2,56,32,"K",3,3,1,1,4,2,4,550,1
1,1,4,2,55,40,"I",4,4,1,1,1,1,4,390,1
1,1,4,2,56,32,"C",3,1,1,1,1,2,5,200,1
1,1,4,2,56,32,"H",6,7,1,1,4,1,4,405,1
1,1,4,2,56,40,"C",5,8,1,1,4,1,4,800,1
1,1,4,2,56,40,"C",6,8,1,1,2,1,4,690,1
1,1,4,2,56,40,"F",4,3,1,1,1,2,4,800,1
1,1,4,2,56,44,"N",2,9,2,1,1,2,4,200,2
1,1,4,2,56,58,"F",3,2,1,1,1,2,4,310,1
1,1,4,2,55,60,"H",4,8,2,1,1,1,6,200,1
1,1,4,2,55,68,"C",5,8,1,1,1,1,4,349,1
1,1,4,2,56,30,"F",1,7,1,2,1,2,4,250,2
1,1,4,4,56,48,"F",1,7,1,1,1,1,4,500,1
1,1,5,2,56,32,"C",4,2,1,1,2,1,5,450,1
1,1,5,2,55,32,"C",5,1,1,1,1,1,5,400,1
1,1,5,2,56,32,"N",3,1,1,1,1,2,4,300,1
1,1,5,2,55,32,"O",6,3,1,1,4,1,4,300,1
1,1,5,2,56,32,"O",6,3,1,1,1,1,4,450,1
1,1,5,2,56,32,"P",4,1,1,1,2,1,4,769,1
1,1,5,2,56,32,"P",4,2,1,1,1,1,4,550,1
1,1,5,2,55,34,"O",6,4,1,1,3,1,4,500,1
1,1,5,2,56,36,"F",3,7,3,1,1,2,2,150,2
1,1,5,2,55,37,"F",6,1,1,1,2,1,5,1000,1
1,1,5,2,55,40,"C",3,5,1,1,1,2,4,450,1
1,1,5,2,55,40,"F",2,7,1,1,1,2,4,300,1
1,1,5,2,56,40,"G",2,9,2,1,1,2,4,150,2
1,1,5,2,56,40,"K",4,1,1,1,2,1,5,1000,1
1,1,5,2,55,40,"K",4,5,2,1,1,1,6,500,2
1,1,5,2,55,40,"M",2,2,1,1,1,2,4,500,1
1,1,5,2,56,40,"N",3,3,1,2,1,1,5,550,2
1,1,5,2,55,40,"O",6,2,1,1,3,1,4,400,1
1,1,5,2,55,40,"Q",6,3,1,1,2,1,5,500,2
1,1,5,2,56,41,"K",3,1,1,1,4,1,4,700,1
1,1,5,2,55,44,"O",4,4,1,1,1,1,4,460,1
1,1,5,2,56,48,"H",2,8,1,1,1,2,4,240,1
1,1,5,2,56,48,"L",5,3,1,1,4,1,4,680,1
1,1,5,2,56,55,"I",1,9,2,1,1,2,4,180,2
